text,start,end,rms,pitch,volume_v2_raw,pitch_v2_raw,volume_v2_enhanced,pitch_v2_enhanced,volume__reproduced,pitch__reproduced
heart,2897.7900000000022,2898.126261980832,0.00240458548069,52.44521713256836,0.002666356,85.36426735524425,0.078979544,308.1158072889726,0.002666356,10.8656644821167
and,2898.148626198084,2898.3209904153355,0.0026153135113418,37.327781677246094,0.0027456828,266.76448185579227,0.053593554,302.58274734325346,0.0027456828,15.353796005249023
hand,2898.3209904153355,2898.7126837060687,0.0023442856036126,37.43424987792969,0.004479269,1379.405541663142,0.06045526,789.4680087804977,0.004479269,24.042037963867188
and,2898.7126837060687,2898.8626837060688,0.0012575985165312,74.69165802001953,0.0059030442,1957.5455531943473,0.04327898,196.74465075213695,0.0059030442,14.22728443145752
bone,2898.8626837060688,2899.180894568689,0.0018918206915259,76.80048370361328,0.0030501974,221.95919385067492,0.0385214,462.06143122502203,0.0030501974,13.560535430908203
and,2899.1904792332257,2899.2829712460043,0.0040161851793527,69.23900604248047,0.0031996423,82.27065156207547,0.037647597,273.7109943529226,0.0031996423,5.643020153045654
cold,2899.29392971246,2899.663258785941,0.0046162665821611,56.92790222167969,0.0039210916,118.81829309969596,0.09259415,619.7718809813466,0.0039210916,19.254674911499023
be,2899.663258785941,2899.7792332268345,0.0041072210296988,39.12178802490234,0.0032017005,169.5117186357355,0.059858218,406.67336951953865,0.0032017005,19.956079483032227
travelers,2899.791,2900.350575079872,0.0039864121936261,46.74899673461914,0.004060869,83.39277164312566,0.039986085,1504.2784403296373,0.004060869,7.292324066162109
far,2900.41,2900.71,0.0032824508380144,53.2174186706543,0.0025262015,167.98543082017386,0.053728763,1658.1533116076648,0.0025262015,30.094799041748047
from,2900.711,2900.87,0.0031953479629009,48.69212341308594,0.0029090748,127.20668080646354,0.029309105,1418.44908202131,0.0029090748,19.98433494567871
home,2900.871,2901.462300319488,0.0028813802637159,50.34619140625,0.0030359644,146.39412277909324,0.03936968,444.103507191299,0.0030359644,21.063411712646484
He,2901.71,2901.84,0.0029730366077274,35.26194381713867,0.0034562682,85.9790322905841,0.024852473,222.25178922382023,0.0034562682,3.378970146179199
said,2901.841,2902.07,0.0025169875007122,36.40869903564453,0.0048757307,140.47548190549404,0.048076093,2544.2517843276964,0.0048757307,19.691408157348633
your,2902.071,2902.26,0.0019922840874642,51.59118270874024,0.0036492078,171.6670965406235,0.04255767,181.84213696323553,0.0036492078,23.988664627075195
life,2902.261,2902.49,0.0034292039927095,40.76336669921875,0.0029850504,170.3518087966997,0.05866126,250.66269012869608,0.0029850504,22.9561710357666
was,2902.5261437699664,2902.6144408945697,0.0041085053235292,34.76606750488281,0.0060239006,134.38645952244164,0.059585504,268.34892750881215,0.0060239006,19.24036407470703
a,2902.631415335464,2902.7,0.0055957050062716,28.076051712036133,0.0048486763,218.98738268369704,0.052111566,367.5985366459348,0.0048486763,26.47697639465332
sad,2902.701,2903.06,0.0055980226024985,24.93177795410156,0.0043595396,168.6092881843924,0.0710018,611.1051822932635,0.0043595396,25.511701583862305
story,2903.0712460063905,2903.5845047923326,0.0062150959856808,35.48790740966797,0.0066377562,233.8056849221992,0.12768209,359.50327376201267,0.0066377562,36.1921501159668
They,2903.6068690095863,2903.773833865821,0.0041069942526519,60.65951156616211,0.0058981767,227.4208067283654,0.15721026,324.02636363510845,0.0058981767,34.85539245605469
do,2903.7844185303525,2903.9823322683696,0.0047145029529929,51.25722122192383,0.0055420427,228.58343042287038,0.07144456,196.73126764123128,0.0055420427,32.40668869018555
not,2903.992916932908,2904.175271565497,0.0064774868078529,36.94707489013672,0.0043826266,166.999838729261,0.06127519,267.82825065141935,0.0043826266,26.513315200805664
see,2904.182661341856,2904.5946325878567,0.0077136633917689,25.61282157897949,0.007919262,247.79507899333538,0.15442877,1644.690263498101,0.007919262,12.957425117492676
what,2904.63077635783,2904.803546325881,0.0044589634053409,54.21726608276367,0.0076458394,157.6113025669307,0.08915881,313.5052058912544,0.0076458394,17.307722091674805
lies,2904.807741214061,2905.207348242815,0.0039919498376548,55.59660720825195,0.007121031,269.16590269087743,0.049177703,404.8417458878251,0.007121031,20.258747100830078
ahead,2905.21693290735,2905.566837060707,0.002965488936752,66.05011749267578,0.0075063487,142.83480135715575,0.05309294,396.33723214957,0.0075063487,17.88495635986328
when,2905.5834504792347,2905.797635782749,0.0036191584076732,60.60251998901367,0.0072806245,158.05420374486843,0.054367013,343.6805302697406,0.0072806245,25.650667190551758
sun,2905.821,2906.04,0.0045021795667707,40.20317840576172,0.009415229,191.440964453606,0.060759716,1268.5334515377642,0.009415229,27.18630599975586
has,2906.086230031949,2906.3,0.0048623359762132,37.40182876586914,0.010926631,150.93367329366814,0.035544425,939.6298620440772,0.010926631,6.438846588134766
failed,2906.301,2906.687507987221,0.0048563834279775,54.09945297241211,0.014121053,225.814202283089,0.08240842,398.88019347561493,0.014121053,18.125885009765625
and,2906.715399361024,2906.87,0.0047681960277259,59.47557067871094,0.0140833175,322.96544327932247,0.075652815,269.5618594456181,0.0140833175,35.987770080566406
moon,2906.871,2907.06249201278,0.0052289650775492,52.93658065795898,0.019463534,246.54575024216186,0.110623494,252.62217385459584,0.019463534,12.76690673828125
is,2907.0890511182124,2907.27,0.0047727739438414,46.010284423828125,0.020397939,296.42167493139203,0.11227603,241.86278945216173,0.020397939,20.543453216552734
dead,2907.271,2907.6707348242808,0.0037075611762702,52.96480178833008,0.021385187,345.08652050721287,0.07088532,308.02899054754755,0.021385187,24.89702796936035
You,2908.1851118210866,2908.3265175718866,0.0045875199139118,35.759212493896484,0.04773908,1519.3201752587859,0.007239721,2448.8580061936036,0.04773908,49.79882049560547
were,2908.3371022364213,2908.461533546326,0.0046141115017235,35.21119689941406,0.033451386,764.7366782511644,0.21002181,205.0762656719584,0.033451386,70.90396881103516
not,2908.47,2908.6252715654973,0.0041497712954878,40.29156494140625,0.023970501,465.46468355679826,0.141919,139.86628053387375,0.023970501,79.130615234375
so,2908.6486357827484,2908.81,0.0040361355058848,37.48799514770508,0.024476955,440.05023417262476,0.056526557,408.0607258412203,0.024476955,65.46998596191406
very,2908.811,2909.06,0.0033774848561733,44.58749771118164,0.029105688,338.27837570798505,0.11496389,188.5707572196595,0.029105688,59.648590087890625
different,2909.061,2909.43,0.0041510565206408,43.929443359375,0.054565597,267.792056116866,0.0790751,201.0873690051951,0.054565597,62.11944580078125
from,2909.431,2909.575271565497,0.0040683951228857,36.29838562011719,0.06444393,237.21266311521256,0.08091469,304.07837433209966,0.06444393,12.02937126159668
a,2909.59544089457,2909.68,0.0028621521778404,40.05701446533203,0.06278804,453.1259287940619,0.124294326,218.3187138157037,0.06278804,18.09893798828125
Hobbit,2909.681,2910.09,0.0025063096545636,44.30398178100586,0.077274114,381.88128632063695,0.059866935,270.0708865451086,0.077274114,11.679132461547852
once,2910.091,2910.579712460065,0.0021584101486951,42.11994171142578,0.09629348,312.5541913423862,0.04071867,247.85572514157838,0.09629348,19.669879913330078
were,2911.42,2911.58,0.0013625270221382,32.00703430175781,0.0487155,184.64481109977334,0.072024606,169.0773449946383,0.0487155,18.5462703704834
you,2911.6007124600646,2911.8114057508,0.0005226715584285,40.94617462158203,0.0714078,298.28862513162545,0.05039624,126.48808553951791,0.0714078,24.944599151611328
Smeagol,2915.424920127796,2916.4426517571883,0.0017075261566787,23.383617401123047,0.014033002,226.52271093840668,0.06825083,247.44064370368548,0.014033002,50.64287185668945
What,2922.3514376996804,2922.5514376996803,0.0034289613831788,45.31681060791016,0.014802296,78.63536698807403,0.02957254,888.216365432938,0.014802296,11.184847831726074
did,2922.5514376996803,2922.7557507987217,0.0038331965915858,42.09192657470703,0.014563349,79.36906909557223,0.013683097,1700.9795948464566,0.014563349,9.019328117370605
you,2922.7557507987217,2922.905750798722,0.0034393263049423,35.70501708984375,0.0147488555,185.51058804699642,0.020397263,2179.6423783596447,0.0147488555,20.185916900634766
call,2922.9456869009587,2923.177635782746,0.0024208792019635,41.20085144042969,0.014940783,38.099440257910636,0.043887496,1087.747489349269,0.014940783,3.4462058544158936
me,2923.177635782746,2923.485303514376,0.0009310015011578,61.91928863525391,0.011687223,55.12927658645365,0.006580655,1152.3847885954717,0.011687223,2.096313238143921
That,2926.231214057509,2926.478466453676,0.0021963624749332,43.20280456542969,0.008516504,47.89236556211658,0.005148834,848.2815884882035,0.008516504,1.2617381811141968
was,2926.498635782749,2926.55,0.0043428377248346,18.93613815307617,0.010101406,39.313547069993085,0.03378768,183.71657739167142,0.010101406,1.8601843118667603
your,2926.551,2926.77808306709,0.0044648773036897,19.32505416870117,0.007740319,60.20072799430185,0.08074791,164.6164305953482,0.007740319,3.8777921199798584
name,2926.8,2927.095271565496,0.0036257437895983,34.141571044921875,0.007584968,67.13317557398548,0.20850636,132.25532816640606,0.007584968,6.347933292388916
once,2927.1192971246032,2927.555463258786,0.0023997595999389,53.60417175292969,0.0084127,190.8974482715827,0.03983377,185.58768981391816,0.0084127,22.406404495239258
was,2928.09,2928.291948881788,0.0019180082017555,63.37287139892578,0.006465885,154.29863308513777,0.07542431,171.75417629699922,0.006465885,24.248830795288086
it,2928.291948881788,2928.487795527155,0.0007751373923383,58.46879196166992,0.0069945375,173.74629269717002,0.016742272,147.34323534171085,0.0069945375,20.506797790527344
a,2929.5367412140577,2929.6346645367407,0.0033319604117423,57.341453552246094,0.0105900895,337.7276911176244,0.0013017306,934.1530992526017,0.0105900895,28.62177085876465
long,2929.657028753993,2929.972044728433,0.0040547354146838,55.906883239746094,0.0067242905,657.3140085554862,0.13107444,132.17364925506152,0.0067242905,36.97957229614258
time,2930.003993610221,2930.280670926515,0.0033717034384608,58.41399002075195,0.006169808,349.9371379673728,0.09838323,164.37845711690957,0.006169808,37.487892150878906
ago,2930.280670926515,2930.638338658144,0.0016348239732906,67.85777282714844,0.005033599,424.0835450188165,0.071833484,134.17821914009124,0.005033599,29.259624481201172
My,2932.699680511182,2932.953035143769,0.0014331944985315,67.87763214111328,0.0021370673,114.49841717980625,0.0024341105,1522.5019789568887,0.0021370673,12.10671329498291
name,2932.953035143769,2933.3234824281126,0.0008733149734325,59.74847412109375,0.0026870442,119.41889074602175,0.0010784336,1642.7649288051343,0.0026870442,12.174715995788574
my,2935.926517571885,2936.204472843452,0.0044872830621898,61.35681915283203,0.0036172315,268.7302623609167,0.0009235586,1924.4018201748822,0.0036172315,35.724143981933594
name,2936.204472843452,2936.9763578274783,0.0026927890721708,65.42603302001953,0.0030188994,197.9778220466138,0.0006112555,1728.1294202692986,0.0030188994,31.94315528869629
Smeagol,2944.341853035144,2945.688658146965,0.0051887230947613,36.1385383605957,0.0042824773,351.54052885726406,0.0010068411,1289.7391557218596,0.0042824773,64.41919708251953
Black,2951.040670926518,2951.31,0.0304210893809795,20.372051239013672,0.0029496537,443.1256370241431,0.14166006,506.465060270737,0.0029496537,51.77225875854492
Riders,2951.31,2951.8208626198075,0.0192760564386844,22.353525161743164,0.0028133194,434.52007135605265,0.08593785,412.09785869146094,0.0028133194,71.09384155273438
Hide,2952.332268370607,2953.049840255589,0.0335424356162548,24.862070083618164,0.00334002,415.63327956661567,0.0032897855,524.7175101041482,0.00334002,63.909523010253906
hide,2953.290734824281,2954.1105431309943,0.0276543889194726,29.37883377075196,0.0035585768,485.46701855804923,0.007562719,996.7028925553908,0.0035585768,63.73994445800781
Come,2964.77,2964.8844408945697,0.0255278069525957,33.22250747680664,0.0034284287,427.3605840132817,0.04482818,533.5738142426168,0.0034284287,67.19894409179688
on,2964.901415335464,2965.05,0.0205871909856796,31.581174850463867,0.004793394,383.2790191399004,0.15067056,532.508599583818,0.004793394,43.4592399597168
Frodo,2965.051,2965.333769968051,0.0142338937148451,29.12448501586914,0.0031745313,434.7572880720313,0.094157614,458.2426752208758,0.0031745313,48.134132385253906
Come,2966.086261980831,2966.2415335463265,0.0263100173324346,21.15788459777832,0.0044271187,478.02927310907603,0.0070646447,1139.9526324846381,0.0044271187,47.72581100463867
on,2966.2415335463265,2966.443769968052,0.0232913717627525,22.02155113220215,0.0044766054,430.88371772735195,0.019308612,711.4339805086744,0.0044766054,50.23487854003906
they,2968.2428115015973,2968.442811501597,0.012010115198791,51.98838424682617,0.00028232927,838.5747728013891,0.0023304203,754.8333383576344,0.00028232927,50.71857833862305
will,2968.442811501597,2968.642811501597,0.0186928249895572,39.41366195678711,0.00022994523,854.0461721768279,0.0024851377,1097.6805793199494,0.00022994523,50.43598937988281
see,2968.655591054312,2969.048402555911,0.0240005515515804,24.104995727539062,0.00022175297,1103.8847995492024,0.0074452087,1766.0802435291305,0.00022175297,23.932477951049805
us,2969.048402555911,2969.2250798722057,0.0166232399642467,18.818504333496094,0.0002021675,1120.8740722440327,0.0046557076,1295.6913998318719,0.0002021675,17.84630584716797
they,2969.4888178913707,2969.6185303514344,0.0125100165605545,42.06610870361328,0.002248345,1766.233556387141,0.004499033,406.98101087955945,0.002248345,52.12180709838867
will,2969.6185303514344,2969.6747603833846,0.0135996574535965,43.22335433959961,0.006775122,790.9052342398368,0.0260683,382.518534497871,0.006775122,65.4345703125
see,2969.6747603833846,2970.057987220445,0.0143520105630159,41.54951477050781,0.005788127,916.9781086895101,0.022821052,626.4004674675604,0.005788127,36.7340087890625
us,2970.057987220445,2970.5094249201256,0.020918795838952,26.463197708129883,0.0003162162,974.6124498975636,0.007483655,2151.8105519981987,0.0003162162,20.66600799560547
I,2971.6070287539937,2971.730511182108,0.0156024349853396,32.97270202636719,0.0003040739,685.2779935098833,0.011352334,635.9123403082723,0.0003040739,45.85612487792969
thought,2971.730511182108,2971.898402555916,0.0166666712611913,28.291275024414062,0.0058939187,349.94317736696235,0.076792255,602.4530860278695,0.0058939187,47.316036224365234
they,2971.907987220453,2972.018530351444,0.023463886231184,25.5837345123291,0.017532356,412.26624161815164,0.11712024,756.420558507263,0.017532356,70.23320007324219
were,2972.018530351444,2972.186581469656,0.0190561991184949,23.200115203857425,0.003968988,1246.4095412512745,0.1203319,478.2181737054909,0.003968988,43.15929412841797
dead,2972.186581469656,2972.479233226844,0.016407499089837,27.826078414916992,0.0008967688,459.36854598390613,0.14927448,712.09988155853,0.0008967688,58.37082290649414
Dead,2973.370607028754,2973.842172523962,0.0108645660802721,35.337432861328125,0.009741788,605.9511888821105,0.051862,414.7594686863338,0.009741788,62.122535705566406
No,2974.4632587859423,2974.841214057508,0.0106893591582775,49.64939498901367,0.02123197,562.2707735844882,0.069181874,451.740242191919,0.02123197,66.79736328125
you,2974.841214057508,2975.058306709265,0.0091082481667399,38.29850006103516,0.015579332,675.9914737323969,0.027988955,382.3846325086975,0.015579332,73.62815856933594
can,2975.058306709265,2975.4541533546308,0.0093302465975284,39.36458969116211,0.011116736,473.47255591789974,0.03448401,492.3259058402069,0.011116736,63.67446517944336
not,2975.058306709265,2975.4541533546308,0.0093302465975284,39.36458969116211,0.011116736,473.47255591789974,0.03448401,492.3259058402069,0.011116736,63.67446517944336
kill,2975.4541533546308,2975.6541533546306,0.0094658732414245,21.279970169067383,0.01027171,604.6064597017428,0.014105921,829.3960493782364,0.01027171,86.37016296386719
them,2975.6541533546306,2976.2311501597405,0.0077334102243185,22.1162338256836,0.010203859,745.3064888022341,0.019157818,557.8462500675789,0.010203859,59.942901611328125
no,2976.2311501597405,2976.86150159744,0.0096934763714671,64.90374755859375,0.00823512,601.4502032381431,0.046908665,495.63175327327093,0.00823512,59.67837905883789
Wraiths,3004.6070287539937,3005.324440894569,0.0417982302606105,8.444283485412598,0.001496858,262.0741682711192,0.06681151,725.9796780212046,0.001496858,30.015666961669922
wraiths,3005.814696485623,3006.324440894568,0.0213793162256479,30.54863548278809,0.0017284731,220.72654140373118,0.11194863,594.269968923719,0.0017284731,14.140312194824219
on,3006.346805111821,3006.5202875399336,0.0236642640084028,37.92734146118164,0.001686317,364.9959987165628,0.122359306,777.9178405047709,0.001686317,20.4360294342041
wings,3006.715654952077,3007.48003194888,0.0248430240899324,48.62823486328125,0.0041042417,957.2796894257142,0.06018865,618.2810150933384,0.0041042417,26.56856918334961
They,3016.0031948881788,3016.222364217254,0.0432580932974815,20.058368682861328,0.017470071,152.5057406218826,0.10532763,440.5970231792326,0.017470071,30.272216796875
are,3016.222364217254,3016.378753993612,0.0723154321312904,2.5421438217163086,0.014458978,210.15983771226882,0.11186394,470.18855754873925,0.014458978,42.46446990966797
calling,3016.472843450479,3017.094408945686,0.0672043114900589,0.5758759379386902,0.0053771487,198.44052687488644,0.079831354,544.1800424737958,0.0053771487,29.930133819580078
for,3017.1980830670927,3017.4535143769967,0.0114465206861495,19.602066040039062,0.0041725626,146.101282412806,0.034832243,659.8204833452705,0.0041725626,14.442070960998535
it,3017.4535143769967,3017.866613418531,0.0090207969769835,19.3410873413086,0.005067451,306.63378954796315,0.01765573,495.4157507733238,0.005067451,36.903446197509766
they,3018.354632587859,3018.567412140576,0.0124678323045372,49.78009033203125,0.0052126897,393.18764498010324,0.014230894,556.2858956300861,0.0052126897,64.54158782958984
are,3018.567412140576,3018.752555910543,0.0131739452481269,36.49919509887695,0.004398191,519.3377010810273,0.031165428,722.6900166826748,0.004398191,68.87105560302734
calling,3018.7987220447285,3019.2861022364214,0.0117272911593317,34.1563835144043,0.008791827,625.7930977302599,0.024333907,801.8685827160497,0.008791827,38.847816467285156
for,3019.2861022364214,3019.5127795527137,0.0088141504675149,46.60042953491211,0.00760594,182.18178049349174,0.004372539,457.5202796367708,0.00760594,20.04359245300293
the,3019.5127795527137,3019.662779552714,0.00974886957556,41.25282669067383,0.010725215,286.0307444048137,0.02633288,232.97685546765553,0.010725215,32.26939010620117
precious,3019.827476038339,3021.1124600638987,0.0129469186067581,33.2419319152832,0.0069705336,539.8420822809329,0.012407719,654.0468517850477,0.0069705336,48.10772705078125
Frodo,3023.984025559108,3024.361821086264,0.0297003518790006,17.35902976989746,0.0037834297,714.9049680022835,0.1607196,476.45853044014,0.0037834297,33.23249816894531
It,3025.383386581469,3025.516293929714,0.0324253998696804,7.949491024017334,0.00160592,551.557219052557,0.009597195,104.29459834607617,0.00160592,25.254362106323242
all,3025.516293929714,3025.611980830674,0.0240941103547811,10.997543334960938,0.0012304202,556.8227887941587,0.055188615,358.3231069931119,0.0012304202,28.021024703979492
right,3025.6311501597474,3025.8971246006413,0.0159589108079671,11.84277057647705,0.0014170967,551.402814931599,0.0844878,462.66214026298934,0.0014170967,25.951641082763672
you,3026.664536741214,3026.8750798722044,0.0049030883237719,74.21417999267578,0.002299827,878.5503034357984,0.0010155862,597.8303868542492,0.002299827,53.18867111206055
be,3026.8750798722044,3026.984664536741,0.0050021056085824,84.35713958740234,0.0019449863,976.9711576146094,0.009848046,227.2549516654482,0.0019449863,29.918306350708008
all,3026.9878594249203,3027.086741214056,0.0044485921971499,81.00495910644531,0.0016947724,861.7520119665902,0.02000836,255.66553303562085,0.0016947724,31.793140411376953
right,3027.086741214056,3027.38466453674,0.0044015683233737,84.26747131347656,0.0014437779,729.588498368394,0.0028936192,1273.334265585423,0.0014437779,29.416473388671875
Hurry,3043.517571884984,3044.083865814696,0.0078183384612202,31.92027473449707,0.002764464,1063.5315224091482,0.15395892,229.40934066364048,0.002764464,39.35018539428711
hobbits,3044.1309904153354,3044.826038338658,0.0055532525293529,33.06105422973633,0.0013791326,322.402282734681,0.046342596,369.8636750206017,0.0013791326,46.93325424194336
the,3045.6900958466454,3045.804952076676,0.0040731122717261,14.89954662322998,0.00048530626,552.4950577860479,0.048347533,213.26732367894638,0.00048530626,60.96302795410156
black,3045.897763578275,3046.268370607031,0.0044992384500801,12.43432331085205,0.00074743346,489.0527043093717,0.0280743,515.1078598997171,0.00074743346,48.28044891357422
gate,3046.268370607031,3046.666453674119,0.0023983046412467,41.87198638916016,0.0009267522,526.0966501835488,0.052236926,175.77945567918127,0.0009267522,56.192562103271484
is,3046.685623003196,3046.836741214058,0.0029674039687961,46.91573333740234,0.00076119014,505.8735715217298,0.029678995,150.0554690681244,0.00076119014,58.481224060058594
very,3046.836741214058,3047.471246006391,0.0025728093460202,57.06154251098633,0.0006674651,360.3717690240882,0.053113732,167.66272728078857,0.0006674651,56.48479080200195
close,3047.5079872204474,3048.2468051118203,0.0028257262893021,40.74620819091797,0.002670779,436.4554383308896,0.027455155,396.4307098264658,0.002670779,48.578433990478516
Orc,3056.258785942492,3056.549361022365,0.0065147751010954,42.8230094909668,0.005492722,980.8769490086821,0.0018224532,825.9115056297088,0.005492722,64.94470977783203
blood,3056.629392971246,3057.04552715655,0.0030197764281183,63.9616584777832,0.0021079532,450.8210738524069,0.00079239404,637.3285342599046,0.0021079532,56.97686767578125
These,3068.15,3068.3524920127807,0.0030359784141182,41.314552307128906,0.008388946,769.1998999978495,0.14886649,219.75047728488903,0.008388946,64.6858901977539
are,3068.363076677317,3068.4248562300327,0.0023809734266251,54.12636947631836,0.0029600349,417.3501575024749,0.071281075,187.13919803045943,0.0029600349,40.939727783203125
strange,3068.435440894569,3068.94,0.0024106551427394,55.6533317565918,0.0059960694,830.4343927463977,0.043736335,435.17437219600015,0.0059960694,33.63949966430664
tracks,3068.941,3069.48,0.002198252826929,55.07634735107422,0.007551484,974.179520113468,0.025294958,532.0588730079911,0.007551484,53.90129852294922
The,3071.2184025559127,3071.334249201281,0.0040748096071183,56.04285430908203,0.0026525066,921.1753869117865,0.016656145,150.77801383029453,0.0026525066,65.17798614501953
air,3071.3512236421725,3071.7572204472845,0.0047586020082235,58.13988876342773,0.0036545342,628.9461005211689,0.13884434,255.96273668434065,0.0036545342,48.8472900390625
so,3071.771,3072.1,0.0034825864713639,54.25294876098633,0.0026505424,280.50511128485635,0.07090412,402.5016534465613,0.0026505424,57.771026611328125
close,3072.1361437699666,3072.574856230032,0.0059905522502958,40.56100082397461,0.007339662,892.8753394563175,0.08240321,411.3744222049477,0.007339662,48.38233184814453
in,3072.611,3072.76,0.0021321102976799,31.64295196533203,0.005801015,810.2786443819073,0.08948291,180.749927600097,0.005801015,52.26599884033203
here,3072.761,3073.097955271566,0.0015411502681672,29.249526977539062,0.003268044,1262.1312148763673,0.044442445,210.74384430427182,0.003268044,61.76563262939453
This,3074.41,3074.59,0.0036851887125521,52.123046875,0.018857233,488.34642837299646,0.06926273,227.1959568288406,0.018857233,31.775362014770508
forest,3074.591,3074.9412460063904,0.0039916872046887,50.70231628417969,0.010986002,907.476404808763,0.081285305,261.2787589766308,0.010986002,47.3899040222168
is,3074.9454408945694,3075.055271565496,0.0041905776597559,48.07904052734375,0.0047206986,439.66132194698923,0.06878289,221.2924801634268,0.0047206986,30.382469177246094
old,3075.0722460063907,3075.461661341853,0.0032766393851488,58.45940017700195,0.006538817,970.1551368308585,0.10652511,253.73395788900834,0.006538817,45.18536376953125
Very,3077.7121086261973,3077.9474121405733,0.0023142965510487,65.85506439208984,0.0048712124,559.3798502261379,0.06210222,206.0476586300943,0.0048712124,47.4794807434082
old,3077.9643865814683,3078.312875399361,0.0016694109654054,59.4637565612793,0.0053546326,520.7008512188692,0.04087488,178.09316633483604,0.0053546326,67.00557708740234
Full,3081.481246006391,3081.672076677318,0.0030134974513202,36.63007354736328,0.00861789,646.0813161117533,0.0137153305,219.95606296045855,0.00861789,71.70159149169922
of,3081.6858562300326,3081.804856230033,0.0035611407365649,32.96170425415039,0.0069553754,687.1578154860018,0.077201515,136.85380501995309,0.0069553754,67.11251068115234
memory,3081.8186357827485,3082.317412140577,0.0038511869497597,30.38985061645508,0.00802047,630.6783508882061,0.1108712,176.11060240702713,0.00802047,46.53248977661133
and,3086.3482428115017,3086.5493610223634,0.005405118688941,28.977128982543945,0.0050979033,540.2645290282361,0.07407822,880.3377258627974,0.0050979033,37.5661506652832
anger,3086.5493610223634,3087.1124600638973,0.0051854606717824,25.028621673583984,0.00326929,930.045267794947,0.07223691,747.1227200430292,0.00326929,38.65191650390625
The,3094.92,3095.0,0.0081564961001276,33.57928466796875,0.012764749,124.20626724529022,0.02070294,118.87489423746385,0.012764749,5.002275466918945
trees,3095.001,3095.268051118212,0.0085117798298597,32.60810089111328,0.010082975,154.1555134976623,0.09908111,143.87619072134788,0.010082975,26.557119369506836
are,3095.278635782749,3095.3476357827485,0.0077115651220083,26.4422607421875,0.006971788,187.3255855537179,0.124268055,125.02228084636437,0.006971788,25.25326156616211
speaking,3095.3550255591063,3095.78,0.0075768232345581,25.053510665893555,0.010183352,179.21911989276168,0.07803267,168.71066642645198,0.010183352,29.7031192779541
to,3095.781,3095.93,0.0054430780000984,30.716045379638672,0.021204809,809.8770156903689,0.07542139,157.33124375420914,0.021204809,33.42860412597656
each,3095.931,3096.0652715654965,0.0041581792756915,31.53689956665039,0.019221477,639.4153816701785,0.062567465,117.04568997462432,0.019221477,30.183452606201172
other,3096.08224600639,3096.3354313099035,0.0029595040250569,33.56992721557617,0.019892674,656.819316535889,0.047646582,208.47232583409,0.019892674,38.00967025756836
Gimli,3097.9169329073484,3098.256389776357,0.0246953666210174,11.721957206726074,0.002505435,151.67816937924366,0.12912092,165.8524027773596,0.002505435,27.82675552368164
lower,3099.58785942492,3099.8442492012778,0.0043276180513203,42.01654052734375,0.016061721,1092.9667909445516,0.012270492,966.8329457929303,0.016061721,44.32298278808594
your,3099.85444089457,3099.981246006392,0.0043899086304008,38.33624267578125,0.00725631,817.2316464656642,0.016836477,669.5959540409951,0.00725631,45.591522216796875
ax,3099.995025559106,3100.427348242811,0.0039300480857491,31.541475296020508,0.0052031083,520.3687091008085,0.016260926,1175.0604209592645,0.0052031083,62.69005584716797
They,3104.42,3104.58,0.0021431052591651,40.84019470214844,0.004413185,243.31132015117936,0.090572305,193.90599219245306,0.004413185,24.277938842773438
have,3104.581,3104.72,0.0021836110390722,31.07000160217285,0.0052691316,234.39501377686756,0.09908906,183.78947063904323,0.0052691316,42.188724517822266
feelings,3104.721,3105.091661341855,0.0020928995218127,29.407655715942383,0.007373372,407.4197820426276,0.12511803,194.74367334913558,0.007373372,53.33179473876953
my,3105.131,3105.258466453676,0.0011270811082795,60.27108001708984,0.005118665,241.33268829818,0.073070236,167.39355319885837,0.005118665,46.376434326171875
friend,3105.269051118212,3105.648466453674,0.0009195844759233,51.08059310913086,0.0046454323,301.5143084076959,0.03545557,457.96266857098226,0.0046454323,52.7283821105957
The,3107.64,3107.7280511182125,0.0018050160724669,42.36576461791992,0.0031787655,295.64965423216984,0.0047481772,650.107151837499,0.0031787655,36.807918548583984
Elves,3107.741830670928,3107.9552715654963,0.0018755303462967,39.34348678588867,0.0047233272,639.942843908641,0.10692813,180.5378284803373,0.0047233272,54.51900863647461
began,3108.001,3108.270830670928,0.001223447965458,42.53679656982422,0.004837454,413.50579735746703,0.045879856,210.5484254895927,0.004837454,42.73485565185547
it,3108.291,3108.4761341853027,0.0003957679145969,67.6058120727539,0.0072685746,744.206661365789,0.02538254,157.03337592941034,0.0072685746,64.22943115234375
waking,3109.8859744408937,3110.1748562300327,0.0027606331277638,30.874073028564453,0.0043368866,894.6658133311453,0.11638977,137.45841378628677,0.0043368866,35.36265182495117
up,3110.182246006391,3110.3112460063912,0.0030007774475961,26.38945960998535,0.0055304538,702.9171443317563,0.17501774,125.44011142551193,0.0055304538,54.67084503173828
the,3110.341,3110.44,0.002910038921982,14.625859260559082,0.0036464992,1512.474170102213,0.04752739,146.04171616150137,0.0036464992,31.17449378967285
trees,3110.441,3110.9517891373825,0.0027365980204194,12.81201171875,0.0038454507,578.7921721385677,0.07794399,202.107283124393,0.0038454507,76.41446685791016
teaching,3112.26,3112.65,0.0020532368216663,24.12038993835449,0.0025328777,616.7704743630501,0.054051522,219.12612867708376,0.0025328777,67.55349731445312
them,3112.651,3112.79,0.0025956823956221,26.626293182373047,0.0023076485,510.7859871452797,0.06491587,118.63087898026195,0.0023076485,84.14008331298828
